Brand ID,Plant,Cross Plant Configurable Material,Style,Material Number ID,Material Number Text,Color (nrf Color Code),Characteristic Value For Main Sizes Of Variants ID,Fashion Information Field 1,HS2 Product Category,Brand Territory,Last Season Year/Season EMEA,Lot Logo fullbleed-desktop,ATP Current Week 30plus
NF,D060 - VF EDC (BE),NF0A857FOW01,M MA WIND TRACK PANT,NF0A857FOW01002,"M MA WIND TRACK PANT GALXYBU/SMN, Medium",401 - DARK BLUE,M,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A857FOW0-HERO?$hero-fullbleed-desktop$,16
NF,D060 - VF EDC (BE),NF0A855XI0N1,M 100 GLAC FZ,NF0A855XI0N1002,"M 100 GLAC FZ SULPHUR MOSS, Medium",312 - OLIVE,M,M - Mens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A855XI0N-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A84KYKOB1,M SUNRISER 2IN1 SHORT,NF0A84KYKOB1012,"M SUNRISER 2IN1 SHORT F, XX Large, Short",301 - DARK GREEN,XXL,M - Mens,113 - APP_Bottom,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84KYKOB-HERO?$hero-fullbleed-desktop$,20
NF,D060 - VF EDC (BE),NF0A8DS9JK31,M S/S GPS HOODIE CHAMON,NF0A8DS9JK31003,"M S/S GPS HOODIE CHAMON TNF BLAC, Medium",001 - BLACK,M,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DS9JK3-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A8AQV1OI1,W HYPER OUT REL HOOD,NF0A8AQV1OI1002,"W HYPER OUT REL HOOD Smokey Brown, Large",201 - DARK BROWN,L,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AQV1OI-HERO?$hero-fullbleed-desktop$,23
NF,D060 - VF EDC (BE),NF0A879NQZI1,M SAKAMI PULL ON SHORT,NF0A879NQZI1002,"M SAKAMI PULL ON SHORT, Medium, Regular",530 - LIGHT PURPLE,M,M - Mens,113 - APP_Bottom,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A879NQZI-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A2TX5N4L1,M S/S SIMPLE DOME TE,NF0A2TX5N4L1005,"M S/S SIMPLE DOME TE BLUE WING, XX Large",401 - DARK BLUE,XXL,M - Mens,114 - APP_Top,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A2TX5N4L-HERO?$hero-fullbleed-desktop$,24
NF,D060 - VF EDC (BE),NF0A88SG4H01,M SUNRISER 2IN1 SHORT 6,NF0A88SG4H01003,"M SUNRISER 2IN1 SHORT, X Small, Regular",001 - BLACK,XS,M - Mens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88SG4H0-HERO?$hero-fullbleed-desktop$,11
NF,D060 - VF EDC (BE),NF0A87GY7IR1,M BETTAFORCA LT DOWN JA,NF0A87GY7IR1002,"M BETTAFORCA LT DOWN JA High Ris, Medium",601 - DARK RED,M,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87GY7IR-HERO?$hero-fullbleed-desktop$,20
NF,D060 - VF EDC (BE),NF0A5IG3CZ61,M MTN JKT,NF0A5IG3CZ61004,"M MTN JKT TNF BLUE, X Large",401 - DARK BLUE,XL,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5IG3CZ6-HERO?$hero-fullbleed-desktop$,15
NF,D060 - VF EDC (BE),NF0A89CF1NO1,W HAKUUN JOGGER,NF0A89CF1NO1004,"W HAKUUN JOGGER Midnig, X Small, Regular",304 - DARK TEAL,XS,W - Womens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89CF1NO-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A884BPIZ1,M CREWNECK LIGHT FLEECE,NF0A884BPIZ1001,"M CREWNECK LIGHT FLEECE GRANNY SM, Large",310 - MEDIUM GREEN,L,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A884BPIZ-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8DV08K21,M S/S GPS TEE LA CLUSAZ,NF0A8DV08K21002,"M S/S GPS TEE LA CLUSAZ SUMMIT, X Small",410 - NAVY,XS,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DV08K2-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8DS5JK31,M S/S GPS TEE  BERLIN,NF0A8DS5JK31005,"M S/S GPS TEE  BERLIN TNF BLACK, X Small",001 - BLACK,XS,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DS5JK3-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A2TX5V381,M S/S SIMPLE DOME TE,NF0A2TX5V381002,"M S/S SIMPLE DOME TE AGAVE GREE, X Small",301 - DARK GREEN,XS,M - Mens,114 - APP_Top,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A2TX5V38-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A7W5PG9D1,W VECTIV ENDURIS 3,NF0A7W5PG9D1007,"W VECTIV ENDURIS 3 PURDYPK/MELDGRY, 9",680 - LIGHT PINK,090,W - Womens,123 - FTW_Shoe,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W5PG9D-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A8BYSV7N1,B OUTLINE BOX HD,NF0A8BYSV7N1003,"B OUTLINE BOX HD TNFBK/SLVRFLCTV, Large",001 - BLACK,L,K - Kids,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8BYSV7N-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A8A6JLK51,M ESSENTIAL JOGGER,NF0A8A6JLK51006,"M ESSENTIAL JOGGER KHA, X Small, Regular",260 - MEDIUM BEIGE,XS,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A6JLK5-HERO?$hero-fullbleed-desktop$,13
NF,D060 - VF EDC (BE),NF0A8DUZJK31,M S/S GPS BESANCON TEE,NF0A8DUZJK31004,"M S/S GPS BESANCON TEE TNF BLAC, X Small",001 - BLACK,XS,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DUZJK3-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A89GWLK61,BABY POLY SET,NF0A89GWLK61005,"BABY POLY SET PINK MOSS, 18-24 Months",660 - MEDIUM PINK,24M,K - Kids,113 - APP_Bottom,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89GWLK6-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A7UMFOOO1,BABY DENALI 1 PC SET,NF0A7UMFOOO1005,"BABY DENALI 1 PC SET FIERYRE, 0-3 Months",601 - DARK RED,3M,K - Kids,113 - APP_Bottom,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UMFOOO-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A84I9I0FS,W CNYNLNDS HIGH ALT HDY,NF0A84I9I0FS001,"W CNYNLNDS HIGH ALT HDY DARK SAG, Medium",301 - DARK GREEN,M,W - Womens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84I9I0F-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A857GMN8S,M MA LAB JOGGER,NF0A857GMN8S001,"M MA LAB JOGGER ASPHLTGR/TNFBLK, Medium",021 - DARK GREY,M,M - Mens,113 - APP_Bottom,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A857GMN8-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A82VCI0P1,M BREITHORN 5050 HDY,NF0A82VCI0P1003,"M BREITHORN 5050 HDY PINE NEEDLE, Small",301 - DARK GREEN,S,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82VCI0P-HERO?$hero-fullbleed-desktop$,25
NF,D060 - VF EDC (BE),NF0A859AJK31,B MOUNTAIN LINE TEE,NF0A859AJK31006,"B MOUNTAIN LINE TEE TNF BLACK, XXL",001 - BLACK,XXL,K - Kids,114 - APP_Top,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A859AJK3-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A3YFMWOG1,M QUEST ZIP-IN JKT,NF0A3YFMWOG1005,"M QUEST ZIP-IN JKT FOREST OLIVE/, Medium",312 - OLIVE,M,M - Mens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3YFMWOG-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A7W6B9261,W VCTV EXPLRS2 MD FL,NF0A7W6B9261003,"W VCTV EXPLRS2 MD FL SHADYBLU/SMMTNV, 11",401 - DARK BLUE,110,W - Womens,121 - FTW_Boot,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W6B926-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A8DV1ZNH1,M S/S GPS TEE CLERMONT,NF0A8DV1ZNH1002,"M S/S GPS TEE CLERMONT NIGHTGRN/T, Large",301 - DARK GREEN,L,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DV1ZNH-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A7WQO21L1,TEEN 96 NUPTSE JKT,NF0A7WQO21L1003,"TEEN 96 NUPTSE JKT NEW T, Medium (10/12)",301 - DARK GREEN,M,K - Kids,115 - APP_Outerwear,322 - Off Mountain,F02022,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7WQO21L-HERO?$hero-fullbleed-desktop$,21
NF,D060 - VF EDC (BE),NF0A87NWPOJ1,M S/S RUST 2 TEE,NF0A87NWPOJ1006,"M S/S RUST 2 TEE IRON RED, Medium",601 - DARK RED,M,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87NWPOJ-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A89F91I01,M RAGLAN BOX NSE HOODIE,NF0A89F91I01006,"M RAGLAN BOX NSE HOODIE Earthe, XX Large",210 - MEDIUM BROWN,XXL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89F91I0-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A89CC9OY1,W NATURAL DYE L/S TEE,NF0A89CC9OY1005,"W NATURAL DYE L/S TEE Purple Chal, Small",510 - MEDIUM PURPLE,S,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89CC9OY-HERO?$hero-fullbleed-desktop$,30
NF,D060 - VF EDC (BE),NF0A87NQQLI1,W SS ESSENTIAL OS TEE,NF0A87NQQLI1006,"W SS ESSENTIAL OS TEE WHITE DUN, X Small",100 - WHITE,XS,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87NQQLI-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A7ZA87AO1,M REAXION FL P/O HD,NF0A7ZA87AO1003,"M REAXION FL P/O HD Midnight Pet, Medium",304 - DARK TEAL,M,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZA87AO-HERO?$hero-fullbleed-desktop$,16
NF,D060 - VF EDC (BE),NF0A88EW9261,M CIRCALOFT JACKET - EU,NF0A88EW9261001,"M CIRCALOFT JACKET - EU SHADYBLU, Medium",401 - DARK BLUE,M,M - Mens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88EW926-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A82UM56P1,M PUMORI DOWN PARKA,NF0A82UM56P1003,"M PUMORI DOWN PARKA SUMMIT GOLD, Small",701 - DARK YELLOW,S,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82UM56P-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A84KZJK31,W MOVMYNT 7/8 TIGHT,NF0A84KZJK31002,"W MOVMYNT 7/8 TIGHT TNF, Medium, Regular",001 - BLACK,M,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84KZJK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A8AS8JK31,HEAVYWEIGHT DOT KNIT T-,NF0A8AS8JK31004,"HEAVYWEIGHT DOT KNIT T- TNF BLAC, Medium",001 - BLACK,M,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AS8JK3-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A7SUSDYX1,M FLEECE SUIT,NF0A7SUSDYX1001,"M FLEECE SUIT TNFLIGHTGREYHTR, Medium",050 - LIGHT GREY,M,M - Mens,113 - APP_Bottom,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7SUSDYX-HERO?$hero-fullbleed-desktop$,19
NF,D060 - VF EDC (BE),NF0A89HUNL11,TEEN ESSENTIAL OVERSIZE,NF0A89HUNL11004,"TEEN ESSENTIAL OVERSIZE E, Large (14/16)",301 - DARK GREEN,L,K - Kids,113 - APP_Bottom,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89HUNL1-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8A6D6WO1,W SS EASY TEE,NF0A8A6D6WO1001,"W SS EASY TEE Midnight Mauve/, Large",501 - DARK PURPLE,L,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A6D6WO-HERO?$hero-fullbleed-desktop$,27
NF,D060 - VF EDC (BE),NF0A8B3T8K21,M S/S GPS TEE  LILLE,NF0A8B3T8K21004,"M S/S GPS TEE  LILLE SUMMIT NAVY, Small",410 - NAVY,S,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B3T8K2-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A86QMSIM1,M CLASS V PF PO SHORT,NF0A86QMSIM1010,"M CLASS V PF PO SHORT S, Medium, Regular",410 - NAVY,M,M - Mens,113 - APP_Bottom,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A86QMSIM-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A825XWIV1,M FELIK S TPR SHORT,NF0A825XWIV1005,"M FELIK S TPR SHORT SKYLINE, 32, Regular",420 - MEDIUM BLUE,32,M - Mens,113 - APP_Bottom,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A825XWIV-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A87JFJ4U1,M MA FLEECE JOGGER,NF0A87JFJ4U1005,"M MA FLEECE JOGGER HGHRS, Large, Regular",030 - MEDIUM GREY,L,M - Mens,113 - APP_Bottom,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87JFJ4U-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A819COIG1,W SMT VCTV PR ATH 23,NF0A819COIG1010,"W SMT VCTV PR ATH 23 SUMM REDBN, 6.5",630 - LIGHT RED,065,W - Womens,123 - FTW_Shoe,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A819COIG-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A88WSJK31,M NEW BLANCA PANT,NF0A88WSJK31005,"M NEW BLANCA PANT TNF BLACK, Medium",001 - BLACK,M,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88WSJK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A884EPIT1,W CREWNECK LIGHT FLEECE,NF0A884EPIT1001,"W CREWNECK LIGHT FLEECE GRANITE S, Large",260 - MEDIUM BEIGE,L,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A884EPIT-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A3YFP2LO1,M QUEST HD SOFTSHELL,NF0A3YFP2LO1001,"M QUEST HD SOFTSHELL Midnight Pet, Small",304 - DARK TEAL,S,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3YFP2LO-HERO?$hero-fullbleed-desktop$,25
NF,D060 - VF EDC (BE),NF0A3S4GO0R1,W DREW PEAK CREW-EU,NF0A3S4GO0R1004,"W DREW PEAK CREW-EU BARELY BLUE, Small",450 - LIGHT BLUE,S,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3S4GO0R-HERO?$hero-fullbleed-desktop$,19
NF,D060 - VF EDC (BE),NF0A8B396821,M GPS TEE CORK PSS,NF0A8B396821002,"M GPS TEE CORK PSS TNF RED, Medium",610 - MEDIUM RED,M,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B39682-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A4T1FLK51,M NSE LIGHT PANT,NF0A4T1FLK51004,"M NSE LIGHT PANT KHAKI, X Large, Regular",260 - MEDIUM BEIGE,XL,M - Mens,113 - APP_Bottom,322 - Off Mountain,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4T1FLK5-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A81V4OBTS,W BRAND PROUD S/S TEE,NF0A81V4OBTS001,"W BRAND PROUD S/S TEE TNF BLACK/, Medium",001 - BLACK,M,W - Womens,114 - APP_Top,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A81V4OBT-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A89FHJK31,M ZUMU OVERSIZE CREW,NF0A89FHJK31002,"M ZUMU OVERSIZE CREW TNF BLACK, Large",001 - BLACK,L,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89FHJK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A8BAFJK31,M S/S GPS TEE AMSTERDAM,NF0A8BAFJK31002,"M S/S GPS TEE AMSTERDAM TNF BLACK, Large",001 - BLACK,L,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8BAFJK3-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A8DV9JK31,M S/S GPS TEE  BORDEAUX,NF0A8DV9JK31006,"M S/S GPS TEE  BORDEAUX TNF BLAC, Medium",001 - BLACK,M,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DV9JK3-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A8DUUZNH1,M GPS HOODIE  ZERMATT,NF0A8DUUZNH1005,"M GPS HOODIE  ZERMATT NIGHTGRN/, X Small",301 - DARK GREEN,XS,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DUUZNH-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87ZVPIB1,M SUMMIT VERBIER GTX BI,NF0A87ZVPIB1014,"M SUMMIT VERBIER GTX BI, Large, Regular",312 - OLIVE,L,M - Mens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87ZVPIB-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A3O1BPIB1,M 24/7 7IN SHORT,NF0A3O1BPIB1004,"M 24/7 7IN SHORT FOREST, Small, Regular",312 - OLIVE,S,M - Mens,113 - APP_Bottom,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3O1BPIB-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A89G9NL41,W LIMBARA INS JKT,NF0A89G9NL41004,"W LIMBARA INS JKT PEAK PURPLE, Large",501 - DARK PURPLE,L,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89G9NL4-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A87HHSOV1,W BETTAFORCA LT DOWN HO,NF0A87HHSOV1004,"W BETTAFORCA LT DOWN HO STEEL BLU, Small",420 - MEDIUM BLUE,S,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87HHSOV-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A84KZJK31,W MOVMYNT 7/8 TIGHT,NF0A84KZJK31004,"W MOVMYNT 7/8 TIGHT TN, X Large, Regular",001 - BLACK,XL,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84KZJK3-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A87NFNL11,W S/S ESSENTIAL OVERSIZ,NF0A87NFNL11001,"W S/S ESSENTIAL OVERSIZ EVERGREEN, Large",301 - DARK GREEN,L,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87NFNL1-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A89DEJK31,M HOODIE EXPEDITION SYS,NF0A89DEJK31005,"M HOODIE EXPEDITION SYS TNF BLACK, Small",001 - BLACK,S,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89DEJK3-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A85YSPV61,W SUMMER LT HDY,NF0A85YSPV61003,"W SUMMER LT HDY GRAVEL/KHAKISTN, Small",260 - MEDIUM BEIGE,S,W - Womens,114 - APP_Top,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A85YSPV6-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A3C8DQBO1, M 96 RETRO NUPTSE JKT,NF0A3C8DQBO1004," M 96 RETRO NUPTSE JKT SOLAR BLUE, Small",430 - BRIGHT BLUE,S,M - Mens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3C8DQBO-HERO?$hero-fullbleed-desktop$,11
NF,D060 - VF EDC (BE),NF0A87EHO0R1,W SS24 COORDINATES S/S,NF0A87EHO0R1003,"W SS24 COORDINATES S/S BARELY B, X Large",450 - LIGHT BLUE,XL,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87EHO0R-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A84J41NO1,W TRIPLE C PARKA,NF0A84J41NO1006,"W TRIPLE C PARKA Midnight Petrol, Small",304 - DARK TEAL,S,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84J41NO-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A8198OIG1,W VCTV ENDR 3 ATH 23,NF0A8198OIG1005,"W VCTV ENDR 3 ATH 23 SOLRCRL/OPTCBLU, 9",630 - LIGHT RED,090,W - Womens,123 - FTW_Shoe,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8198OIG-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87ZVPIB1,M SUMMIT VERBIER GTX BI,NF0A87ZVPIB1012,"M SUMMIT VERBIER GTX BI, Medium, Regular",312 - OLIVE,M,M - Mens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87ZVPIB-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A83N2ROU1,W SMMIT VECTIV PRO 2,NF0A83N2ROU1005,"W SMMIT VECTIV PRO 2 WHITE DUNE/TNF, 5",100 - WHITE,050,W - Womens,123 - FTW_Shoe,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A83N2ROU-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A89GPJK31,M TNF X YI WIND PANT,NF0A89GPJK31001,"M TNF X YI WIND PANT TNF, Large, Regular",001 - BLACK,L,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89GPJK3-HERO?$hero-fullbleed-desktop$,20
NF,D060 - VF EDC (BE),NF0A7Z9KO701,M SS MOUNT OUT T,NF0A7Z9KO701003,"M SS MOUNT OUT T PONDEROSA GREE, X Large",301 - DARK GREEN,XL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7Z9KO70-HERO?$hero-fullbleed-desktop$,26
NF,D060 - VF EDC (BE),NF0A8B3YJK31,M GPS TEE TIGNES,NF0A8B3YJK31001,"M GPS TEE TIGNES TNF BLACK, Large",001 - BLACK,L,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B3YJK3-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A8B31JK31,M GPS HOODIE TOULON,NF0A8B31JK31006,"M GPS HOODIE TOULON TNF BLACK, Large",001 - BLACK,L,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B31JK3-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A82TAI0D1,B WRM STRM RAIN JKT,NF0A82TAI0D1005,"B WRM STRM RAIN JKT CAVE BLUE, XXL",401 - DARK BLUE,XXL,K - Kids,115 - APP_Outerwear,321 - Mountain Essentials,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82TAI0D-HERO?$hero-fullbleed-desktop$,1
